Age Gender Proffession GenreF Note Jr TypJr Season Time
Homme M engineer Sci-Fi| 3 mercredi Normal Automne Nuit
Homme M engineer Drama|Romance| 5 mercredi Normal Automne Nuit
Homme M engineer Comedy| 5 mardi Vacance Automne Matin
Homme M engineer Comedy| 4 mardi Vacance Automne Matin
JeuneHomme F student Crime|Thriller| 4 mardi Normal Automne Soir
JeuneHomme F student Drama|Thriller| 5 mardi Normal Automne Soir
JeuneHomme F student Action|Adventure| 5 mardi Normal Automne Soir
JeuneHomme F student Mystery|Thriller| 5 mardi Normal Automne Soir
JeuneHomme F student Action|Horror|Sci-Fi|Thriller| 5 mardi Normal Automne Soir
JeuneHomme F student Horror| 5 mardi Normal Automne Soir
JeuneHomme F student Horror| 5 mardi Normal Automne Soir
JeuneHomme F student Drama|Romance|War| 5 mardi Normal Automne Soir
JeuneHomme F student Mystery|Thriller| 3 mardi Normal Automne Soir
JeuneHomme F student Drama|Thriller| 4 mardi Normal Automne Soir
JeuneHomme F student Crime|Drama|Mystery| 5 mardi Normal Automne Soir
JeuneHomme F student Horror| 4 mardi Normal Automne Soir
JeuneHomme F student Horror| 4 mardi Normal Automne Soir
JeuneHomme F student Crime| 5 mardi Normal Automne Soir
JeuneHomme F student Drama|Horror| 5 mardi Normal Automne Soir
JeuneHomme F student Mystery|Romance|Thriller| 4 mardi Normal Automne Soir
JeuneHomme F student Drama|Thriller| 5 mardi Normal Automne Soir
JeuneHomme F student Horror| 5 mardi Normal Automne Soir
JeuneHomme F student Crime|Drama|Thriller| 3 mardi Normal Automne Soir
JeuneHomme F student Horror| 5 mardi Normal Automne Soir
JeuneHomme F student Drama| 4 mardi Normal Automne Soir
JeuneHomme F student Crime|Thriller| 3 mardi Normal Automne Soir
JeuneHomme F other Action|Adventure|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Romance| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Drama|Thriller| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Thriller|War| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Romance|Thriller| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Sci-Fi| 1 vendredi Vacance Automne ApréMidi
JeuneHomme F other Film-Noir|Sci-Fi| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Children's|Comedy| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Adventure|Drama|Western| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Crime|Drama|Thriller| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Crime|Drama| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Children's|Comedy| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Adventure|Children's|Comedy| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Sci-Fi| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Sci-Fi| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Adventure|Animation|Sci-Fi|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|War| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Sci-Fi| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Sci-Fi| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Romance|War| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Romance| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|War| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Comedy| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's|Musical| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Musical|Romance| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Sci-Fi|War| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Musical|Romance| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Film-Noir| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Adventure|War| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Horror| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Adventure|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's|Musical| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's|Musical| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Drama| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Animation|Children's| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Crime|Drama|Thriller| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Drama|War| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Romance| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Romance| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Romance| 5 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Romance| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Children's|Comedy|Drama| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Children's|Comedy| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Action|Romance| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Sci-Fi| 2 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy|Musical| 4 vendredi Vacance Automne ApréMidi
JeuneHomme F other Drama|Musical| 3 vendredi Vacance Automne ApréMidi
JeuneHomme F other Comedy| 3 vendredi Vacance Automne ApréMidi
Homme M executive Animation|Children's|Comedy| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama|Sci-Fi| 1 lundi Vacance Automne ApréMidi
Homme M executive Drama| 1 lundi Vacance Automne ApréMidi
Homme M executive Action|Drama|Thriller| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Comedy|Crime| 3 lundi Normal Hiver Nuit
Homme M executive Drama| 5 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Romance| 2 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 1 lundi Vacance Automne ApréMidi
Homme M executive Action|Sci-Fi|War| 4 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 2 lundi Normal Hiver Nuit
Homme M executive Drama|Mystery| 3 lundi Vacance Automne ApréMidi
Homme M executive Drama|Romance| 5 lundi Vacance Automne ApréMidi
Homme M executive Drama| 3 lundi Vacance Automne ApréMidi
Homme M executive Action|Crime|Drama| 4 lundi Vacance Automne ApréMidi
Homme M executive Crime|Drama|Romance|Thriller| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Thriller| 3 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Drama| 4 lundi Normal Hiver Nuit
Homme M executive Mystery|Thriller| 4 lundi Normal Hiver Nuit
Homme M executive Drama| 2 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 1 mardi Vacance Automne Matin
Homme M executive Action|Adventure|Comedy|Romance| 3 lundi Normal Hiver Soir
Homme M executive Crime|Drama| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Sci-Fi|Thriller| 3 lundi Normal Hiver Nuit
Homme M executive Horror| 5 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Sci-Fi| 4 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure| 4 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Romance| 5 lundi Vacance Automne ApréMidi
Homme M executive Drama|Thriller| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Sci-Fi| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Comedy|Crime| 2 lundi Normal Hiver Nuit
Homme M executive Action| 3 lundi Normal Hiver Nuit
Homme M executive Action|Horror| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama|Romance| 5 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Comedy|Sci-Fi| 3 lundi Vacance Automne ApréMidi
Homme M executive Action|Thriller| 5 lundi Normal Hiver Nuit
Homme M executive Drama| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama|Romance| 3 lundi Vacance Automne ApréMidi
Homme M executive Drama| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama| 5 lundi Vacance Automne ApréMidi
Homme M executive Drama|Mystery|Thriller| 3 lundi Normal Hiver Nuit
Homme M executive Action| 3 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 1 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Comedy|Romance| 4 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Mystery| 4 lundi Vacance Automne ApréMidi
Homme M executive Horror| 1 jeudi Normal Hiver Soir
Homme M executive Drama| 3 lundi Vacance Automne ApréMidi
Homme M executive Action|Adventure|Sci-Fi| 4 lundi Normal Hiver Nuit
Homme M executive Drama| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama| 1 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 2 lundi Vacance Automne ApréMidi
Homme M executive Action| 3 lundi Normal Hiver Nuit
Homme M executive Crime|Drama|Romance| 1 lundi Normal Hiver Nuit
Homme M executive Sci-Fi| 4 lundi Normal Hiver Nuit
Homme M executive Action|Adventure|Crime| 3 lundi Normal Hiver Nuit
Homme M executive Drama|Thriller| 4 lundi Normal Hiver Nuit
Homme M executive Drama|Thriller| 4 lundi Vacance Automne ApréMidi
Homme M executive Action|Drama|War| 4 lundi Vacance Automne ApréMidi
Homme M executive Action|Thriller| 4 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Drama|Romance| 5 lundi Normal Hiver Soir
Homme M executive Drama|Thriller| 3 lundi Normal Hiver Nuit
Homme M executive Drama| 5 lundi Vacance Automne ApréMidi
Homme M executive Sci-Fi|Thriller| 1 lundi Normal Hiver Soir
Homme M executive Action|Thriller| 3 lundi Normal Hiver Nuit
Homme M executive Crime|Film-Noir|Mystery|Thriller| 5 lundi Normal Hiver Nuit
Homme M executive Drama|Romance| 4 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 4 lundi Vacance Automne ApréMidi
Homme M executive Drama| 5 lundi Normal Hiver Nuit
Homme M executive Action|Adventure|Thriller| 2 lundi Vacance Automne ApréMidi
Homme M executive Sci-Fi|Thriller| 3 lundi Normal Hiver Nuit
Homme M executive Children's|Comedy| 1 jeudi Normal Hiver Soir
Homme M executive Comedy|Romance| 2 lundi Vacance Automne ApréMidi
Homme M executive Comedy| 2 jeudi Normal Hiver Soir
Homme M executive Action| 1 jeudi Normal Hiver Soir
Homme M executive Crime| 4 lundi Vacance Automne ApréMidi
Homme M executive Comedy|Romance| 1 lundi Vacance Automne ApréMidi
Homme M executive Mystery|Thriller| 5 lundi Normal Hiver Nuit
Homme M executive Thriller| 5 lundi Normal Hiver Nuit
Homme M executive Comedy| 3 lundi Vacance Automne ApréMidi
Homme M executive Drama| 1 lundi Normal Hiver Nuit
Homme M executive Action| 2 lundi Normal Hiver Nuit
Adolescent M entertainment Action|Crime|Sci-Fi| 3 mercredi Normal Hiver Soir
Adolescent M entertainment Drama|Thriller| 3 mercredi Normal Hiver Soir
Adolescent M entertainment Drama|Thriller| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Thriller| 3 mercredi Normal Hiver Soir
Adolescent M entertainment Action|Thriller| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Drama|Mystery|Thriller| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Horror| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Action|Adventure|Thriller| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Crime|Thriller| 2 mercredi Normal Hiver Soir
Adolescent M entertainment Action|Thriller| 4 mercredi Normal Hiver Soir
Adolescent M entertainment Action|Thriller| 3 mercredi Normal Hiver Soir
Adolescent M entertainment Thriller| 2 mercredi Normal Hiver Soir
JeuneHomme F other Drama|Romance| 4 jeudi Normal Automne Soir
JeuneHomme F other Drama|Thriller| 5 jeudi Normal Automne Soir
JeuneHomme F other Drama|Romance| 3 jeudi Normal Automne Soir
JeuneHomme F other Comedy| 5 jeudi Normal Automne Soir
JeuneHomme F other Comedy|Romance| 3 jeudi Normal Automne Soir
JeuneHomme F other Drama|Romance| 5 jeudi Normal Automne Soir
JeuneHomme F other Drama|Musical| 3 jeudi Normal Automne ApréMidi
JeuneHomme F other Drama| 4 jeudi Normal Automne Soir
JeuneHomme M student Crime|Drama| 4 lundi Vacance Printemp Soir
JeuneHomme M student Crime|Drama|Thriller| 3 lundi Vacance Printemp Soir
JeuneHomme M student Comedy| 5 lundi Vacance Printemp Soir
JeuneHomme M student Action|Adventure|Sci-Fi|Thriller| 4 mardi Normal Printemp Nuit
JeuneHomme M student Horror| 3 mardi Normal Printemp Nuit
JeuneHomme M student Horror|Thriller| 5 lundi Vacance Printemp Soir
JeuneHomme M student Action|Drama|Romance| 5 lundi Vacance Printemp Soir
JeuneHomme M student Action|Thriller| 2 lundi Vacance Printemp Soir
JeuneHomme M student Comedy|Romance| 4 lundi Vacance Printemp Soir
JeuneHomme M student Horror| 4 mardi Normal Printemp Nuit
JeuneHomme M student Action|Romance|Thriller| 4 lundi Vacance Printemp Soir
JeuneHomme M student Action|Romance|Thriller| 3 lundi Vacance Printemp Soir
JeuneHomme M student Action|Adventure|Thriller| 3 lundi Vacance Printemp Soir
Homme M student Action|Comedy|Drama| 3 jeudi Vacance Automne ApréMidi
Homme M student Children's|Comedy|Drama| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama| 5 jeudi Vacance Automne ApréMidi
Homme M student Drama|War| 3 jeudi Vacance Automne ApréMidi
Homme M student Crime|Thriller| 5 jeudi Vacance Automne ApréMidi
Homme M student Action|Adventure|Comedy|Crime| 3 lundi Vacance Automne Nuit
Homme M student Documentary| 5 jeudi Vacance Automne Soir
Homme M student Action|Adventure|Romance|Sci-Fi|War| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama| 5 jeudi Vacance Automne Soir
Homme M student Action|Drama|Thriller| 4 jeudi Vacance Automne Soir
Homme M student Children's|Comedy| 3 lundi Vacance Automne Nuit
Homme M student Comedy|Drama| 3 jeudi Vacance Automne ApréMidi
Homme M student Comedy|Romance| 3 jeudi Vacance Automne Soir
Homme M student Action|Comedy|Western| 3 jeudi Vacance Automne Soir
Homme M student Comedy|Romance| 4 jeudi Vacance Automne ApréMidi
Homme M student Crime|Drama|Thriller| 4 jeudi Vacance Automne ApréMidi
Homme M student Action|Adventure|Comedy|War| 3 lundi Vacance Automne Nuit
Homme M student Action|Sci-Fi|War| 4 jeudi Vacance Automne ApréMidi
Homme M student Comedy|Horror| 3 jeudi Vacance Automne ApréMidi
Homme M student Drama|Romance|War| 5 jeudi Normal Printemp Nuit
Homme M student Adventure|Children's|Fantasy|Sci-Fi| 3 jeudi Vacance Automne Soir
Homme M student Action|Adventure| 4 jeudi Vacance Automne ApréMidi
Homme M student Adventure|Children's|Comedy| 3 jeudi Vacance Automne ApréMidi
Homme M student Musical|Romance| 4 lundi Vacance Automne Nuit
Homme M student Mystery|Thriller| 3 jeudi Vacance Automne Soir
Homme M student Drama| 4 jeudi Vacance Automne ApréMidi
Homme M student Action|Adventure|Drama|Romance|Sci-Fi|War| 4 jeudi Vacance Automne ApréMidi
Homme M student Sci-Fi| 4 jeudi Vacance Automne Soir
Homme M student Sci-Fi| 2 jeudi Vacance Automne Soir
Homme M student Drama|Mystery| 5 jeudi Vacance Automne ApréMidi
Homme M student Comedy|Crime| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama|Romance| 3 jeudi Vacance Automne Soir
Homme M student Comedy|Romance| 3 jeudi Vacance Automne ApréMidi
Homme M student Drama| 4 jeudi Vacance Automne Soir
Homme M student Action|Adventure|Sci-Fi| 3 dimanche Normal Hiver ApréMidi
Homme M student Action|Adventure|Sci-Fi| 3 jeudi Vacance Automne Soir
Homme M student Action| 2 lundi Vacance Automne Nuit
Homme M student Action|Romance|War| 4 jeudi Vacance Automne Soir
Homme M student Action|Adventure|Sci-Fi|Thriller| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama|Sci-Fi| 4 dimanche Normal Hiver ApréMidi
Homme M student Drama| 4 jeudi Normal Printemp Nuit
Homme M student Comedy|Romance| 3 jeudi Vacance Automne Soir
Homme M student Drama|Romance| 4 jeudi Vacance Automne ApréMidi
Homme M student Drama|Romance| 4 jeudi Vacance Automne ApréMidi
Homme M student Comedy|Romance| 3 jeudi Vacance Automne ApréMidi
Homme M student Drama|Romance|War| 5 jeudi Vacance Automne ApréMidi
Homme M student Horror|Thriller| 3 jeudi Vacance Automne ApréMidi
Homme M student Drama|Musical| 5 jeudi Normal Printemp Nuit
Homme M student Comedy| 3 dimanche Normal Printemp ApréMidi
Homme M student Crime|Film-Noir|Mystery|Thriller| 5 jeudi Normal Printemp Nuit
Homme M student Adventure|Children's| 4 jeudi Vacance Automne ApréMidi
Homme M student Comedy| 3 dimanche Vacance Automne Soir
Homme M student Action|Mystery|Romance|Thriller| 3 dimanche Normal Printemp ApréMidi
Homme M student Drama|Mystery|Thriller| 4 jeudi Vacance Automne ApréMidi
Homme M student Comedy| 3 jeudi Vacance Automne Soir
Homme M student Comedy| 3 lundi Vacance Automne Nuit
Homme M student Comedy|Crime|Horror| 4 lundi Vacance Automne Nuit
Homme M student Action|Adventure|Mystery| 3 jeudi Vacance Automne ApréMidi
Homme M student Comedy|Fantasy|Romance|Sci-Fi| 3 jeudi Vacance Automne ApréMidi
Homme M student Animation|Children's|Musical| 3 lundi Vacance Automne Nuit
Homme M student Children's|Comedy|Musical| 4 lundi Vacance Automne Nuit
Homme M student Animation|Children's|Musical| 4 jeudi Vacance Automne Soir
Homme M student Animation|Children's|Musical| 4 lundi Vacance Automne Nuit
Homme M student Comedy| 4 jeudi Vacance Automne ApréMidi
Homme M student Horror| 4 jeudi Vacance Automne Soir
Homme M student Action|Adventure|Sci-Fi| 3 lundi Vacance Automne Nuit
Homme M student Comedy|Musical|Romance| 4 jeudi Vacance Automne Soir
