Age Gender Proffession Genre Like/Dislike Jr TypeJr Season Time
JeuneHomme M programmer Drama Yes dimanche Normal Hiver Matin
Adulte M educator Animation Yes lundi Normal Hiver Nuit
JeuneHomme M lawyer Drama Yes mardi Normal Printemp Nuit
Homme M entertainment Thriller Yes mardi Normal Hiver Soir
JeuneHomme M entertainment Drama Yes mardi Normal Hiver Nuit
JeuneHomme M other Comedy Yes lundi Normal Hiver Soir
Homme M entertainment Crime Yes mardi Normal Automne Soir
Adulte M engineer Comedy Yes vendredi Vacance Hiver Soir
JeuneHomme F artist Action Yes samedi Vacance Automne Soir
JeuneHomme M programmer Drama Yes vendredi Vacance Hiver Nuit
Adulte F educator Action Yes jeudi Normal Automne Soir
Homme F other Action Yes vendredi Vacance Automne ApréMidi
JeuneHomme M technician Action Yes mercredi Normal Automne Nuit
Adulte M administrator Action Yes mardi Vacance Automne ApréMidi
Homme M programmer Drama Yes samedi Vacance Automne ApréMidi
Adulte M educator Action Yes mercredi Normal Hiver Soir
JeuneHomme M student Comedy Yes samedi Vacance Printemp Soir
Homme M educator Action Yes vendredi Vacance Automne ApréMidi
Adulte F other Action No lundi Vacance Printemp ApréMidi
Homme M entertainment Drama Yes mardi Normal Hiver Soir
Homme M lawyer Film-Noir Yes vendredi Vacance Printemp Soir
Adulte M administrator Action Yes mardi Vacance Automne ApréMidi
JeuneHomme M executive Drama Yes samedi Vacance Automne Nuit
Homme M engineer Adventure Yes mercredi Normal Hiver ApréMidi
Homme F administrator Drama Yes vendredi Vacance Automne ApréMidi
JeuneHomme M student Crime Yes mercredi Normal Automne ApréMidi
JeuneHomme M student Action Yes lundi Normal Hiver Nuit
JeuneHomme M student Action Yes mercredi Normal Automne Matin
Adulte M other Action Yes lundi Vacance Automne Matin
JeuneHomme M other Animation Yes lundi Normal Hiver Soir
Adulte M educator Action Yes vendredi Vacance Automne ApréMidi
JeuneHomme M writer Animation Yes mercredi Normal Hiver Nuit
JeuneHomme M writer Action Yes vendredi Vacance Automne Matin
Adulte M scientist Action No dimanche Normal Hiver Matin
Adulte M executive Action Yes mercredi Normal Hiver Soir
JeuneHomme M student Comedy Yes mercredi Normal Automne ApréMidi
Homme M librarian Action Yes samedi Vacance Printemp Soir
JeuneHomme M writer Comedy No samedi Vacance Hiver Nuit
Adulte M programmer Comedy No lundi Vacance Printemp Soir
JeuneHomme M writer Comedy Yes mardi Normal Printemp Matin
Adulte M educator Drama Yes lundi Normal Hiver Nuit
JeuneHomme F librarian Animation Yes lundi Normal Hiver Nuit
JeuneHomme M technician Drama Yes mercredi Normal Automne Matin
JeuneHomme M executive Drama No samedi Vacance Automne Soir
JeuneHomme F student Horror Yes lundi Normal Printemp ApréMidi
Adulte M educator Comedy No dimanche Normal Hiver ApréMidi
JeuneHomme F student Romance Yes mardi Vacance Automne Soir
Adulte F administrator Drama Yes samedi Vacance Printemp Nuit
JeuneHomme M student Action No mercredi Normal Automne ApréMidi
Homme M administrator Drama Yes vendredi Vacance Automne ApréMidi
Adulte M other Action Yes jeudi Normal Hiver Soir
Homme M other Action Yes vendredi Vacance Automne Matin
JeuneHomme M student Drama Yes samedi Vacance Hiver Soir
JeuneHomme M writer Sci-Fi No lundi Normal Automne ApréMidi
JeuneHomme M student Action Yes vendredi Vacance Automne Nuit
Homme M educator Drama Yes jeudi Normal Automne ApréMidi
JeuneHomme M engineer Children's No mercredi Normal Automne Soir
JeuneHomme F student Action Yes mercredi Normal Automne Soir
Adulte M programmer Drama Yes mardi Normal Printemp Nuit
Homme M other Action Yes lundi Normal Hiver ApréMidi
Homme M marketing Crime No dimanche Normal Hiver Matin
JeuneHomme M engineer Sci-Fi Yes samedi Vacance Automne Matin
Adulte M educator Crime Yes mardi Normal Printemp Soir
Homme F other Drama Yes lundi Normal Printemp Soir
JeuneHomme F librarian Sci-Fi Yes lundi Vacance Printemp Nuit
JeuneHomme F librarian Comedy Yes lundi Normal Hiver Nuit
Homme M entertainment Drama Yes mardi Normal Automne Soir
Adulte F educator Drama Yes jeudi Normal Automne ApréMidi
JeuneHomme M executive Drama Yes samedi Vacance Automne Nuit
Homme F administrator Comedy Yes mercredi Normal Hiver Soir
Adulte M healthcare Mystery Yes dimanche Normal Hiver ApréMidi
Homme F administrator Drama Yes lundi Vacance Printemp ApréMidi
Adulte F administrator Drama Yes jeudi Vacance Automne ApréMidi
JeuneHomme F other Drama Yes vendredi Vacance Automne ApréMidi
JeuneHomme F administrator Action Yes jeudi Normal Automne Nuit
JeuneHomme M student Action Yes mercredi Normal Hiver ApréMidi
JeuneHomme M student Drama Yes vendredi Vacance Hiver Nuit
Adulte F writer Animation Yes mardi Vacance Printemp Matin
Homme F librarian Children's No mercredi Normal Printemp ApréMidi
JeuneHomme M other Comedy Yes lundi Normal Hiver Soir
Homme M entertainment Comedy Yes mardi Normal Hiver Soir
JeuneHomme M programmer Comedy Yes mardi Normal Hiver Matin
JeuneHomme M student Action Yes dimanche Vacance Automne ApréMidi
JeuneHomme F student Musical Yes samedi Vacance Hiver ApréMidi
Homme M educator Drama Yes mercredi Normal Printemp Soir
Homme M writer Action No jeudi Normal Automne ApréMidi
Adulte F administrator Romance Yes jeudi Normal Automne Soir
JeuneHomme M engineer Comedy Yes vendredi Vacance Automne Soir
Adulte M educator Comedy No samedi Vacance Printemp ApréMidi
Adulte M educator Comedy Yes lundi Normal Hiver Nuit
Homme M student Drama Yes jeudi Normal Printemp Nuit
Adulte F administrator Musical No vendredi Vacance Automne Soir
Homme M salesman Action Yes vendredi Vacance Automne Nuit
Homme M programmer Comedy Yes vendredi Vacance Hiver ApréMidi
Homme M scientist Action Yes jeudi Normal Automne Soir
JeuneHomme M student Comedy Yes mercredi Normal Printemp Soir
JeuneHomme M administrator Comedy Yes vendredi Vacance Printemp Soir
Homme M executive Comedy No lundi Normal Hiver Nuit
JeuneHomme M other Adventure Yes lundi Normal Hiver Soir
JeuneHomme F other Children's Yes lundi Normal Printemp Nuit
Homme M executive Drama Yes lundi Normal Hiver Nuit
JeuneHomme M other Action No jeudi Normal Hiver Soir
Adulte M programmer Drama Yes lundi Normal Hiver Soir
JeuneHomme M student Action Yes lundi Normal Hiver Soir
Homme M entertainment Drama Yes mardi Normal Automne Soir
JeuneHomme M technician Comedy Yes jeudi Vacance Automne Soir
JeuneHomme M student Drama Yes lundi Normal Automne Nuit
JeuneHomme F librarian Comedy Yes vendredi Vacance Printemp ApréMidi
Homme M entertainment Drama Yes mardi Normal Hiver Matin
JeuneHomme M student Action Yes jeudi Normal Printemp Soir
Homme F programmer Crime Yes mercredi Normal Hiver Nuit
JeuneHomme F librarian Action Yes samedi Vacance Printemp ApréMidi
Adulte F administrator Comedy Yes mercredi Normal Hiver ApréMidi
Homme M engineer Action Yes mardi Vacance Automne ApréMidi
Homme M engineer Adventure Yes jeudi Normal Hiver ApréMidi
Homme M other Adventure Yes lundi Normal Hiver Soir
JeuneHomme M student Action Yes dimanche Normal Hiver ApréMidi
JeuneHomme M other Action Yes lundi Normal Hiver Soir
JeuneHomme M other Comedy Yes vendredi Vacance Printemp Soir
JeuneHomme F other Film-Noir Yes vendredi Vacance Automne ApréMidi
Homme F writer Drama Yes mardi Normal Automne ApréMidi
JeuneHomme F administrator Adventure No mardi Normal Hiver ApréMidi
JeuneHomme F educator Action Yes lundi Normal Automne ApréMidi
Homme M student Action Yes lundi Vacance Automne Nuit
JeuneHomme M doctor Mystery Yes jeudi Normal Automne Matin
Homme M librarian Adventure Yes samedi Vacance Printemp Soir
JeuneHomme M student Drama Yes dimanche Normal Hiver Matin
JeuneHomme M other Drama Yes lundi Normal Hiver Soir
JeuneHomme M student Comedy Yes lundi Normal Automne Matin
Adulte F educator Drama Yes jeudi Normal Automne ApréMidi
Adulte M scientist Action Yes dimanche Normal Hiver Matin
JeuneHomme M technician Action Yes lundi Normal Automne Matin
Homme M artist Drama No vendredi Vacance Printemp Matin
Homme F marketing Children's No mardi Normal Hiver Soir
Adulte M retired Drama Yes samedi Vacance Printemp ApréMidi
Homme M entertainment Crime Yes samedi Vacance Automne ApréMidi
JeuneHomme F librarian Action Yes vendredi Vacance Printemp ApréMidi
Homme M programmer Action No dimanche Normal Printemp Nuit
JeuneHomme F marketing Mystery No mercredi Vacance Automne Soir
Vieux M student Comedy Yes mercredi Normal Automne Nuit
JeuneHomme M other Action Yes lundi Normal Hiver Soir
Homme M other Children's Yes samedi Vacance Hiver Nuit
Homme M programmer Action Yes dimanche Normal Automne Matin
Homme M educator Comedy Yes jeudi Normal Automne ApréMidi
Adulte F writer Drama Yes vendredi Vacance Automne Soir
Adulte F educator Western Yes mardi Normal Automne Nuit
Homme F educator Comedy Yes samedi Vacance Automne Matin
JeuneHomme M student Comedy Yes jeudi Normal Printemp Matin
Adulte M engineer Comedy Yes vendredi Vacance Hiver Nuit
JeuneHomme F student Action No mercredi Normal Hiver Soir
Adolescent M entertainment Drama Yes jeudi Normal Printemp Soir
Adulte F other Drama Yes lundi Vacance Printemp Soir
Adulte M educator Drama Yes jeudi Normal Automne Soir
Adulte M librarian Drama Yes mercredi Normal Printemp Nuit
Adulte M scientist Documentary No dimanche Vacance Automne Soir
Homme F writer Horror Yes vendredi Vacance Hiver Nuit
Adulte M engineer Action Yes vendredi Vacance Hiver Soir
JeuneHomme F librarian Drama No samedi Vacance Printemp ApréMidi
JeuneHomme F student Drama Yes dimanche Normal Automne ApréMidi
Adolescent M student Action Yes samedi Vacance Automne ApréMidi
Homme M administrator Drama Yes vendredi Vacance Automne Soir
Homme F other Adventure Yes vendredi Vacance Automne ApréMidi
Adulte M retired Comedy Yes mardi Normal Hiver ApréMidi
Adulte F administrator Comedy No jeudi Normal Automne ApréMidi
JeuneHomme M engineer Comedy Yes samedi Vacance Automne Matin
JeuneHomme M programmer Drama Yes jeudi Normal Automne Nuit
JeuneHomme M engineer Mystery No vendredi Vacance Automne Soir
Homme M engineer Comedy Yes mardi Normal Hiver ApréMidi
Adulte M educator Crime Yes jeudi Normal Automne ApréMidi
Homme M marketing Action Yes samedi Vacance Automne Nuit
Adulte F educator Comedy Yes jeudi Normal Automne Soir
JeuneHomme M lawyer Comedy Yes vendredi Vacance Printemp ApréMidi
JeuneHomme F administrator Children's Yes mercredi Normal Automne Soir
Homme F artist Horror Yes lundi Vacance Printemp Nuit
JeuneHomme M doctor Crime Yes dimanche Normal Automne ApréMidi
Adulte M educator Action Yes lundi Normal Hiver Nuit
Homme F homemaker Drama Yes mercredi Normal Printemp Soir
JeuneHomme F educator Musical Yes vendredi Vacance Automne Nuit
Homme M marketing Action Yes dimanche Normal Hiver Soir
JeuneHomme M student Action Yes samedi Vacance Automne Matin
Homme M writer Comedy Yes jeudi Normal Automne ApréMidi
JeuneHomme F other Animation Yes vendredi Vacance Automne ApréMidi
Homme M entertainment Comedy Yes mardi Normal Hiver Matin
Homme M artist Drama Yes jeudi Normal Printemp Nuit
Homme M scientist Mystery Yes lundi Normal Automne ApréMidi
JeuneHomme M programmer Drama Yes lundi Normal Hiver Soir
JeuneHomme M librarian Crime Yes mercredi Normal Printemp Soir
Homme M programmer Action No jeudi Normal Automne Nuit
Adulte M retired Comedy No dimanche Normal Hiver Matin
Homme M administrator Action Yes lundi Normal Automne Soir
Homme M engineer Comedy Yes lundi Vacance Printemp Soir
Adulte M programmer Adventure Yes mercredi Vacance Automne Matin
Homme M librarian Documentary Yes samedi Vacance Printemp Soir
JeuneHomme M writer Crime No mercredi Normal Hiver Nuit
Homme M educator Drama Yes jeudi Vacance Automne Nuit
JeuneHomme M writer Comedy No mardi Normal Printemp Matin
Adulte M executive Drama Yes mercredi Normal Hiver Soir
Adulte F educator Drama Yes jeudi Normal Automne ApréMidi
Adulte M marketing Action Yes lundi Normal Automne ApréMidi
JeuneHomme M student Drama Yes mardi Normal Automne ApréMidi
Adulte M technician Drama Yes mercredi Normal Printemp Matin
JeuneHomme M entertainment Animation Yes vendredi Vacance Automne Soir
JeuneHomme M doctor Comedy Yes mardi Normal Printemp Soir
JeuneHomme M student Comedy Yes samedi Vacance Hiver Soir
Adulte M engineer Action Yes vendredi Vacance Hiver Soir
Homme M educator Action No jeudi Normal Printemp Soir
JeuneHomme M executive Horror Yes samedi Vacance Automne Soir
JeuneHomme M student Animation Yes vendredi Vacance Hiver Nuit
Homme F administrator Comedy Yes vendredi Vacance Hiver Soir
JeuneHomme F marketing Comedy Yes mercredi Vacance Automne Soir
JeuneHomme M writer Action Yes mardi Normal Hiver Soir
Homme M engineer Action Yes mercredi Normal Automne Nuit
Homme M administrator Action No lundi Normal Automne Soir
JeuneHomme F administrator Drama Yes mardi Normal Hiver ApréMidi
Adulte M educator Action Yes lundi Normal Hiver ApréMidi
Homme M entertainment Comedy No mardi Normal Hiver Matin
Adulte M retired Action Yes samedi Vacance Printemp Soir
JeuneHomme M writer Horror No lundi Normal Automne ApréMidi
Adulte F administrator Crime Yes jeudi Vacance Automne ApréMidi
Adulte M educator Drama Yes dimanche Normal Hiver ApréMidi
JeuneHomme M writer Comedy Yes samedi Vacance Printemp Nuit
JeuneHomme F librarian Horror Yes vendredi Vacance Printemp ApréMidi
Adulte M educator Drama Yes mardi Normal Hiver Nuit
Adulte M administrator Action Yes mardi Vacance Automne ApréMidi
JeuneHomme M student Animation Yes vendredi Vacance Hiver Nuit
Homme M scientist Action Yes jeudi Normal Automne Soir
Homme M educator Drama Yes mercredi Normal Printemp Soir
Adulte M administrator Comedy Yes jeudi Normal Automne Nuit
JeuneHomme M executive Drama No samedi Vacance Automne Soir
Adolescent F student Adventure Yes jeudi Normal Hiver Nuit
JeuneHomme M student Crime Yes samedi Vacance Hiver Soir
Adulte M programmer Children's Yes lundi Normal Hiver Matin
Adulte F administrator Action Yes mercredi Normal Hiver ApréMidi
Adulte F administrator Action Yes jeudi Normal Automne ApréMidi
JeuneHomme M student Action Yes lundi Normal Hiver Soir
Adulte M executive Drama Yes mercredi Normal Hiver Soir
JeuneHomme F marketing Adventure Yes mercredi Vacance Automne Soir
JeuneHomme M student Animation Yes mardi Normal Hiver Matin
Adulte M administrator Action Yes mardi Normal Printemp ApréMidi
Homme M librarian Comedy Yes jeudi Normal Printemp Soir
Adulte M retired Drama No dimanche Normal Printemp Nuit
Homme M programmer Horror Yes lundi Normal Printemp Nuit
Adulte M administrator Drama Yes mardi Normal Printemp ApréMidi
Adulte M programmer Action Yes lundi Normal Hiver Matin
JeuneHomme M artist Comedy Yes lundi Normal Hiver Nuit
Adulte M engineer Drama Yes lundi Normal Hiver Soir
Adulte M educator Musical No mardi Normal Hiver Nuit
Adulte F writer Drama Yes mardi Vacance Printemp Matin
JeuneHomme F student Drama Yes mercredi Normal Hiver Nuit
JeuneHomme F librarian Action Yes jeudi Normal Printemp ApréMidi
Homme M educator Crime Yes mardi Vacance Automne Nuit
Homme M engineer Drama Yes dimanche Vacance Printemp Soir
JeuneHomme M executive Comedy No samedi Vacance Automne Soir
Adulte M other Adventure Yes samedi Vacance Printemp ApréMidi
Adulte M administrator Action Yes mardi Vacance Automne ApréMidi
Homme M marketing Drama Yes jeudi Normal Automne Nuit
Adulte M educator Comedy No samedi Vacance Automne Soir
Homme F none Action Yes lundi Normal Hiver Matin
Homme M programmer Comedy Yes mercredi Normal Automne Nuit
Adulte M engineer Action Yes mardi Normal Printemp ApréMidi
Homme M engineer Animation Yes mardi Vacance Automne ApréMidi
Adulte F writer Action No mardi Vacance Printemp Matin
Homme M entertainment Adventure Yes mardi Normal Hiver Soir
Homme M programmer Comedy Yes samedi Vacance Automne ApréMidi
Homme M other Action Yes lundi Normal Automne ApréMidi
Homme M lawyer Comedy Yes vendredi Vacance Printemp Soir
JeuneHomme M programmer Drama No mardi Normal Hiver Matin
JeuneHomme F student Children's Yes mardi Vacance Automne Soir
Adulte M educator Comedy No samedi Vacance Printemp Nuit
Homme M librarian Drama Yes samedi Vacance Printemp Soir
Homme F programmer Action Yes mercredi Normal Hiver Nuit
Adulte M healthcare Action Yes dimanche Normal Hiver ApréMidi
JeuneHomme M student Horror Yes vendredi Vacance Hiver Soir
Adulte M librarian Action Yes vendredi Vacance Hiver ApréMidi
Adulte M programmer Drama Yes dimanche Normal Hiver Nuit
Adulte M educator Action Yes mardi Normal Hiver Nuit
Homme F other Action No mardi Normal Automne ApréMidi
JeuneHomme M student Animation Yes vendredi Vacance Automne Matin
Homme F administrator Western Yes vendredi Vacance Automne ApréMidi
Adulte M other Action Yes jeudi Normal Hiver Soir
JeuneHomme M student Adventure Yes mercredi Normal Automne ApréMidi
Adulte M educator Comedy Yes mardi Normal Printemp Soir
JeuneHomme F librarian Film-Noir Yes lundi Vacance Printemp Nuit
JeuneHomme F student Horror Yes mardi Normal Automne Soir
Homme M lawyer Comedy Yes vendredi Vacance Printemp Soir
